,titles,times,links
245,博深股份去年净利同比增84% 预计今年上半年将持续增长,04-22 02:49,"https://guba.eastmoney.com/news,002282,1027020146.html"
246,牛私募孙慧明一直持仓，上方已无阻力位，看能不能跟603035高毅牛私募狂拉4停板,04-22 12:10,"https://guba.eastmoney.com/news,002282,1026841777.html"
247,2021年一季报通用机械行业排行榜（4-21）,04-21 04:13,"https://guba.eastmoney.com/news,002026,1026513796.html"
248,六月底底前有望创28元多的新高！耐心持有！,04-21 11:44,"https://guba.eastmoney.com/news,002282,1026357397.html"
249,这股属于涨不停的  长线翻倍 老庄股,04-21 10:06,"https://guba.eastmoney.com/news,002282,1026263603.html"
250,昨天开始放量 看看接下来能不能继续加速放量上行,04-21 09:46,"https://guba.eastmoney.com/news,002282,1026234480.html"
251,2021年一季报通用机械行业排行榜（4-20）,04-20 05:11,"https://guba.eastmoney.com/news,002026,1026048842.html"
252,一个涨停都没有。。。,04-20 01:45,"https://guba.eastmoney.com/news,002282,1025930365.html"
253,博深股份一季度实现净利润5863.94万元  同比增长136.96%,04-20 12:24,"https://guba.eastmoney.com/news,002282,1026046183.html"
254,博深股份：一季度净利增长133.26% 上半年净利预增90%以上,04-20 12:00,"https://guba.eastmoney.com/news,002282,1025901608.html"
255,月线重新金叉，这波恐怕要20以上了,04-20 11:41,"https://guba.eastmoney.com/news,002282,1025863531.html"
256,这走势 很庄股,04-20 11:26,"https://guba.eastmoney.com/news,002282,1025853842.html"
257,明天突破12.17,04-20 11:14,"https://guba.eastmoney.com/news,002282,1025841826.html"
258,博深股份：2021年第一季度净利润约5808万元 同比增加133.26%,04-20 11:08,"https://guba.eastmoney.com/news,002282,1025882844.html"
259,交卷！博深股份：2020年度净利润约1.33亿元 同比增加84.12%,04-20 11:08,"https://guba.eastmoney.com/news,002282,1025882148.html"
260,一堆报告不及一个涨停板，没人关注，换股,04-20 10:45,"https://guba.eastmoney.com/news,002282,1025810690.html"
261,读财报系列—— 一文看懂博深股份21年一季度利润表,04-20 09:45,"https://guba.eastmoney.com/news,002282,1025728732.html"
262,"小破主力，天天搞T,没个魄力，迟早亏得有气无力！",04-20 09:45,"https://guba.eastmoney.com/news,002282,1025727164.html"
263,读财报系列—— 一文看懂博深股份20年度利润表,04-20 09:44,"https://guba.eastmoney.com/news,002282,1025725864.html"
264,公告太多，不想看,04-20 08:53,"https://guba.eastmoney.com/news,002282,1025678852.html"
265,博深股份：一季度净利润同比增长133%,04-19 10:58,"https://guba.eastmoney.com/news,002282,1025567332.html"
266,博深股份：预计21年半年度归母净利润同比增长90.00%至170.00%,04-19 10:09,"https://guba.eastmoney.com/news,002282,1025549784.html"
267,博深股份：预计2021年半年度归母净利润为9436.15万至1.34亿元,04-19 10:09,"https://guba.eastmoney.com/news,002282,1025549717.html"
268,博深股份：一季报业绩翻番，高景气度延续,04-19 10:06,"https://guba.eastmoney.com/news,002282,1025548456.html"
269,博深股份：2021年一季度净利润同比增长133.3%,04-19 10:00,"https://guba.eastmoney.com/news,002282,1025546301.html"
270,博深股份:博深股份有限公司内部控制缺陷认定标准(2021年4月),04-19 10:00,"https://guba.eastmoney.com/news,002282,1025546291.html"
271,博深股份:博深股份有限公司章程(2021年4月),04-19 10:00,"https://guba.eastmoney.com/news,002282,1025546273.html"
272,博深股份:2020年年度报告,04-19 10:00,"https://guba.eastmoney.com/news,002282,1025546279.html"
273,博深股份:博深股份有限公司信息披露管理制度(2021年4月),04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546161.html"
274,博深股份:内部控制鉴证报告,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546152.html"
275,博深股份:博深股份有限公司董事会审计委员会关于续聘会计师事务所的意见,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546131.html"
276,博深股份:博深股份有限公司关于开展2021年度外汇套期保值业务的公告,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546288.html"
277,博深股份:博深股份有限公司关于收购常州市金牛研磨有限公司商誉截至2020年12月31日减值测试情况的公告,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546096.html"
278,博深股份:博深股份有限公司独立董事述职报告(王春和),04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546082.html"
279,博深股份:博深股份有限公司内部审计制度(2021年4月),04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546258.html"
280,博深股份:独立董事对担保等事项的独立意见,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546066.html"
281,博深股份:东方证券承销保荐有限公司关于博深股份有限公司以募集资金置换预先投入募集资金项目自筹资金之核查意见,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546049.html"
282,博深股份:博深股份有限公司商誉减值测试报告,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546224.html"
283,博深股份:博深股份有限公司独立董事述职报告(刘淑君),04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546052.html"
284,博深股份:博深股份有限公司关于汶上海纬机车配件有限公司收购过渡期间损益情况的公告,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546220.html"
285,博深股份:博深股份有限公司2020年度财务决算方案,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546035.html"
286,博深股份:2020年年度审计报告,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546016.html"
287,博深股份:博深股份有限公司2020年度董事会工作报告,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546000.html"
288,博深股份:监事会决议公告,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546192.html"
289,博深股份:博深股份有限公司关于使用募集资金置换先期已投入本次募集资金投资项目的自有资金的公告,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546003.html"
290,博深股份:博深股份有限公司募集资金管理制度(2021年4月),04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545967.html"
291,博深股份:东方证券承销保荐有限公司关于博深股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易之2020年度持续督导工作报告,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545963.html"
292,博深股份:博深股份有限公司独立董事关于续聘会计师事务所的事前认可意见,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545966.html"
293,博深股份:东方证券承销保荐有限公司关于博深股份有限公司2021年度继续使用自有资金投资银行理财产品的核查意见,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545961.html"
294,博深股份:2020年年度报告摘要,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545946.html"
295,博深股份:汶上海纬机车配件有限公司过渡期间损益情况的专项审计报告(勤信专字【2021】第0300号),04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545939.html"
296,博深股份:东方证券承销保荐有限公司关于博深股份有限公司子公司汶上海纬机车配件有限公司2020年度业绩承诺实现情况的核查意见,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545920.html"
297,博深股份:博深股份有限公司子公司汶上海纬机车配件有限公司业绩承诺实现情况的专项审核报告(勤信专字【2021】第0256号),04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545904.html"
298,博深股份:内部控制自我评价报告,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545880.html"
299,博深股份:2021年第一季度报告正文,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545855.html"
300,博深股份:博深股份有限公司关于变更会计政策的公告,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025546068.html"
301,博深股份:博深股份有限公司2021年度财务预算方案,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545823.html"
302,博深股份:2021年第一季度报告全文,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545814.html"
303,博深股份:博深股份有限公司关于为公司和公司董事、监事、高级管理人员及其他管理人员购买责任保险的公告,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545811.html"
304,博深股份:博深股份有限公司关于预计2021年度日常关联交易事项的事前认可意见,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545798.html"
305,博深股份:博深股份有限公司独立董事述职报告(崔洪斌),04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545790.html"
306,博深股份:博深股份有限公司关于收购汶上海纬机车配件有限公司商誉截至2020年12月31日减值测试情况的公告,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545783.html"
307,博深股份:博深股份有限公司控股股东和实际控制人行为规范(2021年4月),04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545781.html"
308,博深股份:博深股份有限公司2020年度监事会工作报告,04-19 09:59,"https://guba.eastmoney.com/news,002282,1025545779.html"
309,博深股份:关于博深股份有限公司商誉减值测试情况专项审核报告(勤信专字【2021】第0296号),04-19 09:58,"https://guba.eastmoney.com/news,002282,1025545768.html"
310,博深股份:博深股份有限公司关于续聘公司2021年度财务审计机构的公告,04-19 09:58,"https://guba.eastmoney.com/news,002282,1025545767.html"
311,博深股份:关于博深股份有限公司商誉减值测试情况专项审核报告(勤信专字【2021】第0251号),04-19 09:58,"https://guba.eastmoney.com/news,002282,1025545762.html"
312,博深股份:关于博深股份有限公司以募集资金置换预先投入募投项目自筹资金的鉴证报告(勤信鉴字【2021】第0014号),04-19 09:58,"https://guba.eastmoney.com/news,002282,1025545954.html"
313,博深股份:年度关联方资金占用专项审计报告,04-19 09:58,"https://guba.eastmoney.com/news,002282,1025545751.html"
314,博深股份:博深股份有限公司关于预计2021年度日常关联交易事项的公告,04-19 09:58,"https://guba.eastmoney.com/news,002282,1025545929.html"
315,博深股份:董事会决议公告,04-19 09:58,"https://guba.eastmoney.com/news,002282,1025545918.html"
316,博深股份:博深股份有限公司未来三年股东回报规划(2021-2023),04-19 09:58,"https://guba.eastmoney.com/news,002282,1025545912.html"
317,博深股份:博深股份有限公司章程修订对照表,04-19 09:58,"https://guba.eastmoney.com/news,002282,1025545901.html"
318,博深股份:博深股份有限公司关于继续使用自有资金投资银行理财产品的公告,04-19 09:58,"https://guba.eastmoney.com/news,002282,1025545888.html"
319,博深股份:博深股份有限公司关于举行2020年度报告网上说明会的公告,04-19 09:58,"https://guba.eastmoney.com/news,002282,1025545839.html"
320,博深股份:博深股份有限公司关于召开2020年度股东大会的通知,04-19 09:58,"https://guba.eastmoney.com/news,002282,1025545836.html"
321,博深股份:东方证券承销保荐有限公司关于博深股份有限公司2021年度日常关联交易预计情况之核查意见,04-19 09:58,"https://guba.eastmoney.com/news,002282,1025545786.html"
322,博深股份:博深股份有限公司内幕信息知情人登记管理制度(2021年4月),04-19 09:58,"https://guba.eastmoney.com/news,002282,1025545761.html"
323,股权质押每日监控：周一有28家公司涉及股权质押,04-19 08:05,https://guba.eastmoney.com//caifuhao.eastmoney.com/news/20210419200548817016720
324,公告出岔子了吗？,04-19 07:28,"https://guba.eastmoney.com/news,002282,1025488800.html"
325,博深股份董秘您好！请问贵公司去年受疫情影响是否严重？营业收入情况如何？资金充足的,04-23 11:35,"https://guba.eastmoney.com/news,002282,1027338835.html"
326,博深股份：陈怀荣解除质押约1490万股 再质押1600万股,04-16 04:27,"https://guba.eastmoney.com/news,002282,1024796144.html"
327,博深股份:博深股份有限公司关于股东进行股票质押和解除质押的公告,04-16 04:21,"https://guba.eastmoney.com/news,002282,1024794437.html"
328,开了了,04-16 10:17,"https://guba.eastmoney.com/news,002282,1024566872.html"
329,博深股份预计明日收盘后（周一晚）披露年报,04-15 04:30,"https://guba.eastmoney.com/news,002282,1024332930.html"
330,博深股份预计明日收盘后（周一晚）披露一季报,04-15 04:30,"https://guba.eastmoney.com/news,002282,1024332567.html"
331,白干活还自代干粮？,04-15 03:15,"https://guba.eastmoney.com/news,002282,1024308758.html"
332,白干？,04-15 03:14,"https://guba.eastmoney.com/news,002282,1024308095.html"
333,2月份8块钱增发一亿股到9月份就全部解禁。12块多增发的也是今年解禁。所以综合成,04-15 01:43,"https://guba.eastmoney.com/news,002282,1024234478.html"
334,尊敬的领导好！请问截止4月13日的股东人数？谢谢！,04-23 11:33,"https://guba.eastmoney.com/news,002282,1027338825.html"
335,13元出货,04-14 09:23,"https://guba.eastmoney.com/news,002282,1023545599.html"
336,换资源股，这股没啥前途。可以等8块再回来。,04-12 09:47,"https://guba.eastmoney.com/news,002282,1022630289.html"
337,有人吗？有人看好吗？能突破平台吗？,04-09 11:43,"https://guba.eastmoney.com/news,002282,1022108529.html"
338,利好先跌，坚决不追进去,04-07 01:16,"https://guba.eastmoney.com/news,002282,1021019165.html"
339,博深股份：2020年净利润同比增长84.12%,04-06 08:57,"https://guba.eastmoney.com/news,002282,1021022580.html"
340,博深股份：预计2021年一季度归母净利润为4731.23万至5976.29万元,04-06 05:53,"https://guba.eastmoney.com/news,002282,1020949627.html"
341,雄安千年之城又要开始起动了,04-06 02:01,"https://guba.eastmoney.com/news,002282,1020858634.html"
342,博深股份：2020年及2021年一季报净利均大幅增长,04-06 01:59,https://guba.eastmoney.com//caifuhao.eastmoney.com/news/20210406135933395216140
343,博深股份：2020年及2021年一季报净利均大幅增长,04-06 01:55,"https://guba.eastmoney.com/news,002282,1020859316.html"
344,大中午出利好。仓。,04-06 01:44,"https://guba.eastmoney.com/news,002282,1020845192.html"
345,就这？！,04-06 01:41,"https://guba.eastmoney.com/news,002282,1020842677.html"
346,亏一个点走了，中午这年报和一季报利好，可惜了，留下的兄弟们发财，我是不追涨的,04-06 12:34,"https://guba.eastmoney.com/news,002282,1020799677.html"
